ID Log,Timestamp,Server ID,CPU Usage (%),Memory Usage (%),Disk Usage (%),Response Time (ms),Error Code,Status Layanan
LOG1805,2025-06-09 03:58,SRV011,1.41,59.68,90.78,403.86,500.0,Timeout
LOG1806,2025-06-16 12:06,SRV002,47.24,80.36,16.09,563.01,504.0,Degraded
LOG1807,2025-07-18 15:06,SRV018,5.81,20.61,31.68,64.77,500.0,Timeout
LOG1808,2025-07-24 15:30,SRV012,73.92,56.1,44.73,695.29,200.0,Timeout
LOG1809,2025-07-24 07:41,SRV015,61.37,61.26,27.03,177.1,200.0,Timeout
LOG1810,2025-06-24 21:04,SRV001,98.92,70.66,23.96,998.18,200.0,Normal
LOG1811,2025-06-06 05:02,SRV005,50.98,3.26,49.5,240.56,404.0,Down
LOG1812,2025-07-25 08:00,SRV009,59.56,94.02,91.74,116.05,504.0,Normal
LOG1813,2025-06-16 07:16,SRV011,32.04,8.31,76.74,725.99,504.0,Normal
LOG1814,2025-06-23 08:03,SRV013,84.58,80.93,9.73,510.74,404.0,Down
LOG1815,2025-06-26 14:34,SRV004,81.41,38.07,97.74,71.62,504.0,Down
LOG1816,2025-07-18 08:13,SRV010,80.37,49.67,2.75,962.77,500.0,Degraded
LOG1817,2025-07-12 14:58,SRV005,41.47,84.09,68.12,829.55,500.0,Down
LOG1818,2025-06-25 22:52,SRV007,67.91,5.15,50.59,213.44,404.0,Normal
LOG1819,2025-06-25 02:28,SRV020,29.08,61.2,5.12,117.89,500.0,Normal
LOG1820,2025-07-16 09:22,SRV005,96.22,52.13,19.11,846.25,503.0,Timeout
LOG1821,2025-07-28 18:52,SRV010,24.23,52.61,85.82,828.85,504.0,Timeout
LOG1822,2025-07-22 12:39,SRV017,71.6,42.12,56.96,125.77,500.0,Degraded
LOG1823,2025-07-20 05:05,SRV002,96.56,33.02,73.21,603.17,404.0,Normal
LOG1824,2025-07-09 14:46,SRV004,9.33,51.25,28.86,179.81,500.0,Down
LOG1825,2025-07-27 02:45,SRV015,88.47,62.64,52.29,328.44,502.0,Degraded
LOG1826,2025-06-16 01:33,SRV002,45.48,74.72,56.02,337.93,503.0,Down
LOG1827,2025-06-02 03:23,SRV020,9.12,68.26,89.84,781.59,200.0,Down
LOG1828,2025-06-18 16:05,SRV010,1.04,10.0,28.17,498.81,503.0,Down
LOG1829,2025-07-12 23:15,SRV002,12.39,88.22,93.51,214.97,200.0,Down
LOG1830,2025-07-13 00:51,SRV014,49.17,42.79,72.13,392.2,404.0,Timeout
LOG1831,2025-06-09 00:11,SRV016,79.05,72.06,67.87,581.55,200.0,Down
LOG1832,2025-07-24 19:40,SRV004,4.97,65.91,8.9,427.46,502.0,Normal
LOG1833,2025-06-12 08:17,SRV012,5.39,83.35,52.45,563.38,503.0,Normal
LOG1834,2025-07-24 09:28,SRV012,19.22,81.36,35.39,375.94,502.0,Degraded
LOG1835,2025-06-20 20:29,SRV005,59.1,72.7,98.51,846.96,502.0,Timeout
LOG1836,2025-06-13 03:23,SRV020,59.6,80.65,29.52,581.09,502.0,Down
LOG1837,2025-07-18 03:04,SRV003,34.8,7.54,28.98,892.41,504.0,Timeout
LOG1838,2025-06-17 06:45,SRV006,34.07,64.49,62.59,633.2,200.0,Normal
LOG1839,2025-06-20 17:22,SRV005,13.87,29.66,56.65,799.0,503.0,Down
LOG1840,2025-06-26 10:33,SRV004,98.15,10.42,58.88,492.8,500.0,Degraded
LOG1841,2025-07-03 18:57,SRV017,17.57,93.41,8.44,775.5,503.0,Down
LOG1842,2025-07-10 05:50,SRV001,81.92,36.52,18.73,871.23,200.0,Degraded
LOG1843,2025-06-25 18:13,SRV007,4.39,6.77,54.05,392.45,500.0,Degraded
LOG1844,2025-06-09 16:42,SRV007,46.76,50.14,23.51,637.28,503.0,Degraded
LOG1845,2025-07-20 18:42,SRV019,84.97,71.05,2.23,591.99,504.0,Timeout
LOG1846,2025-06-03 17:09,SRV004,3.57,31.05,90.5,618.69,404.0,Degraded
LOG1847,2025-06-10 09:49,SRV008,89.92,4.08,33.72,308.67,500.0,Timeout
LOG1848,2025-07-13 13:21,SRV013,51.76,22.4,48.22,174.17,502.0,Normal
LOG1849,2025-06-24 05:12,SRV001,61.29,82.18,88.71,507.34,404.0,Normal
LOG1850,2025-07-13 02:46,SRV020,27.26,6.35,22.74,817.9,200.0,Down
LOG1851,2025-07-30 20:42,SRV008,83.93,76.9,68.91,629.41,504.0,Normal
LOG1852,2025-07-12 11:46,SRV016,57.45,41.21,39.53,145.15,502.0,Timeout
LOG1853,2025-07-07 12:13,SRV002,23.69,21.99,10.53,305.02,200.0,Degraded
LOG1854,2025-06-26 15:45,SRV007,39.97,38.02,71.65,729.42,504.0,Normal
LOG1855,2025-06-11 19:00,SRV019,59.61,98.44,19.9,520.36,504.0,Down
LOG1856,2025-06-28 21:26,SRV017,14.28,3.17,72.09,949.31,502.0,Down
LOG1857,2025-06-15 07:28,SRV004,65.81,78.14,51.88,793.41,500.0,Normal
LOG1858,2025-07-22 04:54,SRV004,7.85,70.27,20.5,181.46,404.0,Degraded
LOG1859,2025-06-10 09:35,SRV017,43.42,94.72,94.51,735.31,500.0,Timeout
LOG1860,2025-07-05 05:26,SRV010,15.21,65.22,75.01,866.52,504.0,Timeout
LOG1861,2025-06-10 12:23,SRV007,61.5,65.78,66.77,363.44,500.0,Down
LOG1862,2025-06-12 03:17,SRV010,22.89,3.97,10.89,432.76,504.0,Degraded
LOG1863,2025-06-15 10:37,SRV010,11.62,69.37,87.89,449.92,200.0,Down
LOG1864,2025-06-19 10:48,SRV017,8.9,83.95,60.67,378.2,503.0,Normal
LOG1865,2025-07-03 01:37,SRV002,67.49,86.07,16.27,516.96,503.0,Normal
LOG1866,2025-06-21 20:47,SRV017,19.47,36.06,39.38,205.86,404.0,Normal
LOG1867,2025-06-28 01:42,SRV008,53.2,19.14,61.27,593.83,404.0,Timeout
LOG1868,2025-07-17 16:21,SRV008,91.87,21.96,61.05,383.76,404.0,Degraded
LOG1869,2025-06-26 16:01,SRV007,87.96,68.85,59.67,183.39,503.0,Normal
LOG1870,2025-07-11 22:27,SRV008,44.35,1.31,66.31,734.07,504.0,Degraded
LOG1871,2025-07-16 08:17,SRV006,82.8,41.29,52.89,932.59,503.0,Timeout
LOG1872,2025-07-15 04:21,SRV007,78.4,52.81,61.59,211.42,404.0,Down
LOG1873,2025-06-22 13:10,SRV004,40.0,89.43,38.43,721.21,200.0,Degraded
LOG1874,2025-07-14 11:59,SRV015,94.61,78.06,26.63,706.34,504.0,Normal
LOG1875,2025-07-06 00:34,SRV002,15.21,19.87,46.84,862.06,503.0,Normal
LOG1876,2025-07-02 05:01,SRV011,64.13,63.47,68.07,372.24,200.0,Degraded
LOG1877,2025-07-17 18:39,SRV010,65.99,31.8,80.0,575.1,503.0,Timeout
LOG1878,2025-06-06 18:06,SRV017,39.51,30.44,58.46,441.18,503.0,Down
LOG1879,2025-07-11 08:06,SRV005,50.72,65.82,31.79,834.51,500.0,Normal
LOG1880,2025-07-06 07:39,SRV002,12.5,5.15,48.86,228.31,404.0,Down
LOG1881,2025-07-13 21:04,SRV017,18.74,3.37,42.4,197.19,503.0,Normal
LOG1882,2025-07-21 11:14,SRV004,22.11,50.69,72.31,951.81,200.0,Degraded
LOG1883,2025-07-28 00:15,SRV014,65.74,41.04,84.27,173.46,504.0,Normal
LOG1884,2025-07-28 03:37,SRV011,3.74,34.21,18.3,332.49,404.0,Down
LOG1885,2025-06-04 20:17,SRV015,50.41,92.04,67.84,405.52,503.0,Timeout
LOG1886,2025-07-01 21:05,SRV003,87.52,42.21,5.86,599.0,502.0,Normal
LOG1887,2025-06-25 22:55,SRV011,24.49,6.44,9.2,794.96,200.0,Down
LOG1888,2025-06-15 17:20,SRV005,18.5,78.22,11.44,330.55,404.0,Down
LOG1889,2025-07-23 19:54,SRV004,86.82,92.91,99.94,421.77,200.0,Down
LOG1890,2025-07-17 03:04,SRV018,39.59,4.27,15.56,92.33,404.0,Timeout
LOG1891,2025-07-16 20:58,SRV001,90.77,56.82,7.26,303.73,404.0,Degraded
LOG1892,2025-07-19 20:10,SRV020,91.46,79.55,34.53,688.54,404.0,Degraded
LOG1893,2025-07-25 14:34,SRV005,20.93,59.37,72.5,164.75,503.0,Timeout
LOG1894,2025-07-02 12:05,SRV020,2.46,77.44,34.08,780.58,504.0,Normal
LOG1895,2025-07-25 03:11,SRV002,38.79,32.59,15.99,440.68,404.0,Normal
LOG1896,2025-07-20 18:40,SRV014,83.24,41.65,89.39,149.39,500.0,Down
LOG1897,2025-07-14 00:34,SRV001,6.45,87.49,98.84,507.74,504.0,Degraded
LOG1898,2025-07-17 22:27,SRV012,68.49,11.4,91.58,90.41,404.0,Timeout
LOG1899,2025-07-18 04:38,SRV004,48.24,24.03,46.59,99.52,200.0,Timeout
LOG1900,2025-06-18 07:31,SRV015,23.36,5.66,26.47,287.15,504.0,Degraded
LOG1901,2025-06-09 03:07,SRV001,28.32,14.38,72.92,664.08,502.0,Down
LOG1902,2025-06-24 00:32,SRV011,93.89,51.97,29.52,402.6,504.0,Down
LOG1903,2025-07-30 05:33,SRV002,28.21,6.36,52.13,52.15,504.0,Down
LOG1904,2025-06-17 14:37,SRV003,22.91,10.83,5.32,951.34,502.0,Timeout
LOG1905,2025-07-15 00:34,SRV010,94.49,18.47,37.67,815.7,502.0,Down
LOG1906,2025-06-13 19:35,SRV009,19.69,31.02,52.8,769.14,504.0,Normal
LOG1907,2025-07-01 13:57,SRV014,1.6,54.13,85.72,432.42,404.0,Down
LOG1908,2025-07-25 09:45,SRV011,64.79,76.33,73.98,55.22,200.0,Timeout
LOG1909,2025-07-28 02:00,SRV004,3.79,23.32,6.16,390.05,502.0,Timeout
LOG1910,2025-07-18 05:29,SRV008,10.92,9.35,97.9,466.96,404.0,Normal
LOG1911,2025-06-10 21:47,SRV018,64.38,70.28,61.45,51.04,200.0,Down
LOG1912,2025-06-27 19:37,SRV011,24.02,27.34,41.37,246.87,404.0,Normal
LOG1913,2025-07-07 04:32,SRV007,24.07,87.92,1.33,316.99,503.0,Degraded
LOG1914,2025-06-21 07:39,SRV005,85.96,62.16,72.78,64.86,200.0,Timeout
LOG1915,2025-07-03 19:25,SRV003,64.84,83.06,91.28,531.43,502.0,Normal
LOG1916,2025-06-25 03:43,SRV007,93.45,17.13,37.28,467.59,504.0,Degraded
LOG1917,2025-07-11 13:12,SRV011,80.41,89.57,23.3,751.49,500.0,Normal
LOG1918,2025-07-09 19:03,SRV004,86.19,19.28,45.29,281.06,502.0,Normal
LOG1919,2025-07-17 15:14,SRV019,50.63,59.72,31.34,64.41,200.0,Normal
LOG1920,2025-06-01 01:37,SRV009,45.92,65.85,31.38,628.55,502.0,Timeout
LOG1921,2025-07-09 14:19,SRV010,94.2,74.03,45.38,832.32,504.0,Down
LOG1922,2025-06-11 20:19,SRV014,33.32,20.95,4.03,307.37,503.0,Timeout
LOG1923,2025-06-23 16:27,SRV011,51.06,47.25,29.31,701.78,404.0,Timeout
LOG1924,2025-06-18 14:37,SRV020,38.33,70.82,1.78,260.68,504.0,Normal
LOG1925,2025-06-19 16:17,SRV020,83.47,81.82,53.02,597.15,200.0,Down
LOG1926,2025-06-19 09:35,SRV020,71.88,92.72,47.9,579.67,504.0,Normal
LOG1927,2025-06-29 02:12,SRV020,25.88,75.72,13.0,300.65,500.0,Degraded
LOG1928,2025-07-22 17:49,SRV015,78.87,34.78,42.95,247.71,503.0,Normal
LOG1929,2025-07-04 14:24,SRV016,28.97,12.98,44.48,513.94,504.0,Degraded
LOG1930,2025-07-28 11:18,SRV011,3.91,59.19,53.37,751.46,404.0,Down
LOG1931,2025-07-11 04:39,SRV014,82.58,65.3,36.68,875.76,200.0,Timeout
LOG1932,2025-07-18 16:54,SRV016,30.07,90.53,42.56,916.75,504.0,Down
LOG1933,2025-07-07 12:18,SRV004,66.33,57.15,61.77,942.25,502.0,Degraded
LOG1934,2025-06-26 17:58,SRV008,22.02,18.95,49.27,967.29,200.0,Timeout
LOG1935,2025-06-04 15:01,SRV013,58.61,25.52,7.13,413.51,502.0,Degraded
LOG1936,2025-06-05 14:45,SRV010,73.52,32.68,52.71,913.07,500.0,Normal
LOG1937,2025-07-08 01:04,SRV014,72.83,56.3,93.89,934.62,502.0,Down
LOG1938,2025-07-05 15:49,SRV016,70.58,14.78,38.28,455.55,504.0,Down
LOG1939,2025-06-04 13:52,SRV014,2.09,5.26,32.8,338.27,502.0,Timeout
LOG1940,2025-06-29 21:09,SRV018,44.07,37.57,70.67,588.43,200.0,Down
LOG1941,2025-07-23 00:58,SRV013,79.86,88.96,81.0,310.4,502.0,Down
LOG1942,2025-07-27 20:55,SRV020,98.68,43.75,45.22,625.27,200.0,Normal
LOG1943,2025-07-04 12:54,SRV004,3.19,44.92,72.58,418.57,500.0,Timeout
LOG1944,2025-06-27 02:36,SRV019,95.57,53.91,80.77,152.94,500.0,Down
LOG1945,2025-06-08 06:00,SRV009,98.17,56.63,95.19,285.67,503.0,Timeout
LOG1946,2025-07-01 07:16,SRV019,19.28,91.4,68.1,949.32,404.0,Degraded
LOG1947,2025-07-06 04:44,SRV019,62.31,56.99,21.74,329.27,503.0,Down
LOG1948,2025-06-09 06:08,SRV015,95.55,35.03,44.55,93.77,504.0,Normal
LOG1949,2025-06-25 10:37,SRV016,59.62,38.61,76.65,463.11,200.0,Timeout
LOG1950,2025-06-19 08:17,SRV001,95.53,16.45,52.5,789.39,504.0,Down
LOG1951,2025-06-19 16:51,SRV013,36.65,34.59,26.16,211.0,500.0,Normal
LOG1952,2025-07-28 21:09,SRV009,9.73,89.36,87.14,581.61,503.0,Degraded
LOG1953,2025-06-15 15:20,SRV019,63.25,49.15,76.52,740.33,504.0,Timeout
LOG1954,2025-07-07 11:20,SRV010,92.43,42.39,78.96,535.05,500.0,Degraded
LOG1955,2025-07-09 19:13,SRV007,15.04,36.85,10.04,985.35,200.0,Timeout
LOG1956,2025-07-08 19:09,SRV014,17.52,1.65,36.26,841.04,503.0,Timeout
LOG1957,2025-06-28 04:37,SRV004,52.81,48.66,97.64,198.82,504.0,Normal
LOG1958,2025-07-29 20:09,SRV018,50.98,29.33,21.34,919.89,200.0,Normal
LOG1959,2025-07-08 08:38,SRV019,97.34,8.57,65.16,642.83,502.0,Degraded
LOG1960,2025-06-23 08:50,SRV003,89.59,41.0,82.96,784.39,500.0,Timeout
LOG1961,2025-07-24 02:30,SRV005,78.9,77.19,9.83,544.53,502.0,Down
LOG1962,2025-06-09 09:18,SRV020,59.63,25.32,23.0,985.76,500.0,Timeout
LOG1963,2025-07-06 05:48,SRV018,41.7,92.22,43.06,771.81,503.0,Down
LOG1964,2025-06-25 02:00,SRV019,17.14,82.31,74.25,960.68,404.0,Timeout
LOG1965,2025-06-01 15:47,SRV018,13.44,13.13,52.81,135.09,502.0,Degraded
LOG1966,2025-06-08 21:25,SRV014,46.75,86.9,49.45,256.53,504.0,Normal
LOG1967,2025-06-19 19:59,SRV013,61.19,68.99,34.19,915.15,404.0,Timeout
LOG1968,2025-06-13 10:01,SRV008,28.39,1.83,80.66,325.96,500.0,Degraded
LOG1969,2025-07-10 07:19,SRV008,2.11,2.32,96.8,531.76,404.0,Degraded
LOG1970,2025-07-23 23:27,SRV019,96.78,67.09,8.65,482.34,502.0,Normal
LOG1971,2025-06-14 07:11,SRV008,93.92,76.99,62.43,302.43,404.0,Normal
LOG1972,2025-06-07 09:46,SRV017,68.66,65.06,96.32,725.78,500.0,Down
LOG1973,2025-07-12 14:48,SRV013,92.12,1.84,33.27,563.67,404.0,Normal
LOG1974,2025-06-08 15:04,SRV018,35.04,90.55,90.84,625.01,503.0,Normal
LOG1975,2025-07-10 04:35,SRV010,1.85,84.87,92.07,221.27,404.0,Normal
LOG1976,2025-07-07 16:01,SRV019,68.46,54.58,24.14,642.54,504.0,Down
LOG1977,2025-07-17 17:41,SRV012,82.68,38.67,19.64,347.6,500.0,Down
LOG1978,2025-06-14 08:33,SRV012,49.47,15.76,85.0,488.53,504.0,Timeout
LOG1979,2025-07-02 06:05,SRV017,76.43,13.78,73.03,571.6,404.0,Degraded
LOG1980,2025-06-18 22:37,SRV011,72.34,4.79,9.74,127.84,503.0,Degraded
LOG1981,2025-07-03 08:19,SRV010,33.75,64.39,19.79,72.18,500.0,Normal
LOG1982,2025-06-07 14:20,SRV010,95.35,13.59,44.29,970.16,200.0,Normal
LOG1983,2025-07-17 23:13,SRV010,76.06,43.86,87.49,686.37,500.0,Normal
LOG1984,2025-07-17 18:08,SRV011,80.59,49.61,96.44,317.78,500.0,Down
LOG1985,2025-07-05 02:31,SRV007,98.43,64.03,96.73,167.81,404.0,Degraded
LOG1986,2025-06-10 02:31,SRV012,54.18,82.42,10.52,683.68,502.0,Normal
LOG1987,2025-06-25 15:37,SRV002,18.14,77.69,95.74,648.53,200.0,Normal
LOG1988,2025-07-01 10:21,SRV012,16.14,39.54,26.78,984.53,500.0,Timeout
LOG1989,2025-06-23 13:00,SRV011,94.88,1.12,71.25,977.39,404.0,Degraded
LOG1990,2025-07-27 18:59,SRV009,76.86,74.17,73.84,154.15,404.0,Degraded
LOG1991,2025-06-17 04:20,SRV012,77.09,17.32,57.39,208.7,502.0,Degraded
LOG1992,2025-06-15 11:58,SRV003,39.69,62.25,82.0,932.67,503.0,Down
LOG1993,2025-07-01 22:24,SRV007,88.87,62.6,53.96,253.17,502.0,Normal
LOG1994,2025-06-27 22:58,SRV001,80.01,92.88,45.59,79.64,500.0,Degraded
LOG1995,2025-07-28 20:50,SRV006,84.59,29.43,12.11,924.93,503.0,Normal
LOG1996,2025-06-18 15:07,SRV001,71.27,71.6,37.03,175.09,404.0,Timeout
LOG1997,2025-06-01 15:30,SRV007,73.7,61.13,42.8,704.72,502.0,Normal
LOG1998,2025-06-30 19:42,SRV005,51.3,23.55,52.06,389.14,200.0,Degraded
LOG1999,2025-06-12 12:05,SRV008,87.25,80.22,35.17,75.76,200.0,Timeout
LOG2000,2025-07-06 07:02,SRV004,78.5,73.05,46.4,197.22,500.0,Down
LOG2001,2025-07-07 18:21,SRV020,25.47,20.86,50.21,198.41,200.0,Normal
LOG2002,2025-07-07 12:07,SRV002,79.13,78.45,23.9,625.76,502.0,Timeout
LOG2003,2025-06-19 20:07,SRV012,84.52,70.26,22.29,898.34,503.0,Normal
LOG2004,2025-07-14 16:11,SRV005,67.92,27.61,57.5,91.58,504.0,Down
LOG2005,2025-06-05 23:07,SRV009,12.33,4.42,19.64,313.92,502.0,Down
LOG2006,2025-06-19 09:55,SRV014,72.5,47.67,51.17,62.46,200.0,Down
LOG2007,2025-06-14 09:23,SRV011,36.96,99.6,33.36,452.7,504.0,Down
LOG2008,2025-07-16 06:46,SRV002,53.65,25.68,32.77,644.13,404.0,Normal
LOG2009,2025-07-17 17:45,SRV007,18.77,97.02,6.33,208.87,504.0,Down
LOG2010,2025-07-10 22:24,SRV003,41.03,79.03,25.07,130.39,504.0,Normal
LOG2011,2025-07-25 14:07,SRV011,79.82,77.25,91.82,905.29,200.0,Degraded
LOG2012,2025-06-27 21:34,SRV001,75.18,36.85,39.14,227.27,404.0,Timeout
LOG2013,2025-06-02 08:10,SRV018,42.84,30.55,26.78,894.96,200.0,Normal
LOG2014,2025-06-13 06:13,SRV003,5.35,49.76,85.11,816.22,200.0,Timeout
LOG2015,2025-06-23 08:19,SRV001,64.47,63.79,91.21,62.68,504.0,Down
LOG2016,2025-06-11 18:35,SRV002,79.91,66.34,74.37,761.78,502.0,Down
LOG2017,2025-06-27 23:47,SRV017,68.74,91.8,32.22,126.36,504.0,Timeout
LOG2018,2025-07-12 19:52,SRV005,76.22,1.7,46.58,611.61,200.0,Normal
LOG2019,2025-06-19 12:40,SRV006,42.3,75.44,88.11,237.92,504.0,Down
LOG2020,2025-06-06 15:20,SRV005,5.13,22.68,57.47,370.06,200.0,Timeout
LOG2021,2025-06-16 10:35,SRV015,79.5,39.47,58.52,119.09,404.0,Degraded
LOG2022,2025-07-13 07:01,SRV004,91.84,4.05,80.5,758.33,500.0,Down
LOG2023,2025-06-17 11:32,SRV013,13.28,42.91,26.41,896.46,502.0,Timeout
LOG2024,2025-07-27 15:19,SRV016,27.35,34.16,90.57,952.67,502.0,Normal
LOG2025,2025-07-04 07:49,SRV002,9.49,91.56,8.69,815.25,200.0,Down
LOG2026,2025-06-10 12:49,SRV012,81.13,74.93,1.57,312.24,404.0,Normal
LOG2027,2025-06-05 22:52,SRV012,13.4,93.54,53.6,145.77,404.0,Normal
LOG2028,2025-07-10 09:59,SRV014,41.54,85.61,25.03,982.41,404.0,Degraded
LOG2029,2025-07-30 00:12,SRV011,62.55,38.99,4.2,397.66,200.0,Down
LOG2030,2025-06-17 15:46,SRV002,95.02,82.33,12.48,244.44,500.0,Normal
LOG2031,2025-07-27 12:59,SRV001,2.0,53.09,52.48,678.57,503.0,Timeout
LOG2032,2025-06-12 10:41,SRV014,60.43,13.98,55.8,817.86,502.0,Timeout
LOG2033,2025-07-19 05:56,SRV009,89.29,34.95,77.0,700.26,200.0,Degraded
LOG2034,2025-07-26 16:30,SRV008,7.93,14.56,48.51,177.78,500.0,Timeout
LOG2035,2025-06-22 02:52,SRV005,20.49,33.06,47.02,56.93,500.0,Degraded
LOG2036,2025-06-04 02:17,SRV010,21.36,6.05,9.79,763.3,404.0,Timeout
LOG2037,2025-07-15 04:15,SRV005,49.35,58.23,75.86,999.84,504.0,Normal
LOG2038,2025-06-27 04:37,SRV002,49.68,45.62,93.7,353.46,504.0,Down
LOG2039,2025-06-24 21:13,SRV014,35.13,68.2,13.4,540.39,404.0,Normal
LOG2040,2025-06-03 09:48,SRV005,92.62,8.21,53.64,321.56,404.0,Degraded
LOG2041,2025-07-10 01:08,SRV018,18.94,15.56,41.3,246.13,504.0,Normal
LOG2042,2025-06-30 20:26,SRV015,53.94,61.15,83.91,283.98,504.0,Down
LOG2043,2025-06-17 19:24,SRV012,77.09,9.76,50.1,95.83,504.0,Down
LOG2044,2025-07-10 03:37,SRV001,89.38,28.2,33.73,317.39,504.0,Degraded
LOG2045,2025-07-20 05:51,SRV012,19.36,74.95,69.23,332.19,200.0,Timeout
LOG2046,2025-06-08 00:32,SRV012,59.6,39.18,61.29,876.97,503.0,Normal
LOG2047,2025-06-26 13:39,SRV012,71.4,70.7,66.66,298.91,200.0,Down
LOG2048,2025-07-05 01:35,SRV010,19.68,68.86,66.09,215.73,502.0,Timeout
LOG2049,2025-07-06 19:24,SRV017,60.64,6.47,11.42,363.18,503.0,Normal
LOG2050,2025-07-30 10:11,SRV012,15.38,64.63,46.13,766.22,500.0,Down
LOG2051,2025-06-01 05:30,SRV007,14.5,4.7,65.65,232.85,404.0,Down
LOG2052,2025-07-25 18:56,SRV016,42.5,11.88,78.73,355.35,200.0,Down
LOG2053,2025-06-25 13:30,SRV008,81.01,5.68,2.16,61.33,404.0,Timeout
LOG2054,2025-06-05 01:16,SRV001,33.44,76.72,1.94,350.67,502.0,Down
LOG2055,2025-06-13 17:49,SRV016,35.3,81.7,36.3,338.4,500.0,Down
LOG2056,2025-06-25 13:32,SRV010,8.71,97.71,95.02,673.6,503.0,Timeout
LOG2057,2025-06-30 06:14,SRV004,66.42,97.69,99.83,309.6,504.0,Degraded
LOG2058,2025-07-11 16:39,SRV011,45.06,4.65,60.67,498.13,404.0,Degraded
LOG2059,2025-07-11 08:39,SRV012,91.49,14.88,80.02,113.27,404.0,Degraded
LOG2060,2025-06-21 18:09,SRV011,24.71,96.97,52.91,213.61,200.0,Degraded
LOG2061,2025-06-30 22:10,SRV012,78.06,13.33,82.22,783.74,502.0,Normal
LOG2062,2025-07-07 07:58,SRV014,7.42,69.3,86.93,826.94,200.0,Degraded
LOG2063,2025-07-30 20:35,SRV005,37.88,45.75,8.87,363.73,502.0,Normal
LOG2064,2025-07-29 00:10,SRV018,65.33,68.54,16.46,779.81,504.0,Degraded
LOG2065,2025-07-07 23:07,SRV007,28.96,28.31,7.13,450.25,503.0,Down
LOG2066,2025-06-22 12:13,SRV014,52.03,99.16,86.39,213.99,504.0,Degraded
LOG2067,2025-07-03 02:52,SRV014,31.84,1.97,23.33,700.96,502.0,Timeout
LOG2068,2025-07-09 03:32,SRV004,16.72,86.28,39.39,982.89,504.0,Down
LOG2069,2025-06-12 15:41,SRV019,48.91,13.76,63.93,382.86,404.0,Timeout
LOG2070,2025-07-13 09:01,SRV019,46.79,3.45,4.22,999.6,503.0,Degraded
LOG2071,2025-07-26 17:29,SRV015,48.75,91.41,50.71,453.32,500.0,Timeout
LOG2072,2025-06-06 01:01,SRV016,50.37,29.09,65.75,611.22,200.0,Timeout
LOG2073,2025-07-10 01:47,SRV005,19.28,9.71,80.76,594.9,503.0,Degraded
LOG2074,2025-06-15 16:34,SRV009,89.63,65.02,47.85,337.21,200.0,Normal
LOG2075,2025-07-28 08:22,SRV004,87.15,56.75,85.16,799.32,504.0,Timeout
LOG2076,2025-06-15 10:10,SRV007,45.33,26.21,62.63,489.63,500.0,Normal
LOG2077,2025-07-13 16:19,SRV005,21.47,74.07,62.02,98.06,503.0,Normal
LOG2078,2025-06-10 10:43,SRV019,3.99,57.84,70.25,702.04,500.0,Timeout
LOG2079,2025-07-14 22:29,SRV014,76.64,58.81,74.36,321.49,200.0,Timeout
LOG2080,2025-06-26 04:31,SRV001,41.7,62.48,2.57,154.88,502.0,Timeout
LOG2081,2025-06-30 23:56,SRV002,50.05,67.83,12.59,134.91,404.0,Timeout
LOG2082,2025-06-08 22:18,SRV020,97.36,98.7,9.0,510.32,200.0,Timeout
LOG2083,2025-07-30 05:28,SRV009,92.7,63.41,28.53,916.07,200.0,Degraded
LOG2084,2025-06-03 23:59,SRV015,44.67,44.44,77.76,355.34,504.0,Down
LOG2085,2025-07-11 02:28,SRV012,60.23,66.7,3.52,238.3,404.0,Timeout
LOG2086,2025-06-02 17:45,SRV014,15.18,79.24,23.73,762.47,504.0,Normal
LOG2087,2025-06-13 02:54,SRV009,8.27,3.48,65.06,975.01,503.0,Down
LOG2088,2025-07-10 22:52,SRV007,41.06,88.72,38.87,214.29,502.0,Normal
LOG2089,2025-06-08 15:12,SRV013,25.74,57.32,56.83,368.84,504.0,Degraded
LOG2090,2025-07-14 23:05,SRV009,43.33,51.13,38.59,682.38,404.0,Down
LOG2091,2025-06-14 07:25,SRV005,90.53,2.83,19.02,719.32,502.0,Timeout
LOG2092,2025-06-22 01:10,SRV017,93.65,52.42,56.95,212.28,503.0,Normal
LOG2093,2025-07-25 18:25,SRV020,31.08,39.62,49.93,334.13,503.0,Normal
LOG2094,2025-06-27 11:26,SRV005,6.72,96.85,89.42,590.45,404.0,Timeout
LOG2095,2025-06-01 05:36,SRV009,94.71,67.74,4.16,778.09,504.0,Down
LOG2096,2025-07-07 10:54,SRV009,99.01,53.16,54.84,345.55,500.0,Down
LOG2097,2025-07-08 13:33,SRV018,35.38,73.73,48.84,899.55,500.0,Normal
LOG2098,2025-06-19 05:58,SRV009,37.3,99.07,23.14,611.32,502.0,Down
LOG2099,2025-06-17 02:23,SRV006,24.39,16.33,83.92,509.36,503.0,Down
LOG2100,2025-07-03 04:14,SRV018,75.64,5.66,57.42,780.28,500.0,Down
LOG2101,2025-06-21 10:27,SRV004,13.68,27.5,58.67,560.31,404.0,Normal
LOG2102,2025-07-17 11:12,SRV015,21.63,54.98,72.91,404.01,500.0,Down
LOG2103,2025-06-01 17:46,SRV016,45.56,2.1,1.66,841.69,504.0,Down
LOG2104,2025-07-09 19:43,SRV011,38.59,1.97,36.58,688.6,404.0,Normal
LOG2105,2025-07-12 13:12,SRV014,3.5,9.65,75.11,488.13,504.0,Timeout
